Source.Name,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
season-0809,15/02/2009,Ath Madrid,Getafe,1,1,D,1,0,H,16,14,6,4,15,13,6,6,4,3,0,0
season-0809,15/02/2009,Espanol,Sevilla,0,2,A,0,0,D,12,20,4,7,14,12,4,8,2,2,1,0
season-0809,15/02/2009,Numancia,Mallorca,0,1,A,0,1,A,15,10,4,5,10,20,8,4,1,1,0,0
season-0809,15/02/2009,Santander,Villarreal,1,1,D,1,1,D,11,15,6,7,19,9,8,7,2,1,0,0
season-0809,15/02/2009,Sp Gijon,Real Madrid,0,4,A,0,2,A,10,17,1,9,13,6,5,5,1,1,0,0
season-0809,21/02/2009,Barcelona,Espanol,1,2,A,0,0,D,20,4,2,2,14,24,4,2,6,6,1,0
season-0809,21/02/2009,Real Madrid,Betis,6,1,H,6,1,H,21,13,8,1,11,19,2,2,1,3,0,0
season-0809,21/02/2009,Sevilla,Ath Madrid,1,0,H,0,0,D,12,5,11,4,18,16,9,7,2,4,0,0
season-0809,21/02/2009,Villarreal,Sp Gijon,2,1,H,2,1,H,15,7,11,2,14,26,5,5,3,4,0,0
season-0809,22/02/2009,Getafe,Ath Bilbao,1,1,D,1,1,D,20,4,8,2,16,24,7,3,6,3,0,0
season-0809,22/02/2009,La Coruna,Valencia,1,1,D,0,1,A,16,7,7,1,13,21,6,6,1,7,0,1
season-0809,22/02/2009,Mallorca,Santander,1,0,H,0,0,D,16,10,8,0,20,28,7,4,4,5,0,1
season-0809,22/02/2009,Osasuna,Numancia,2,0,H,2,0,H,15,16,6,4,20,18,10,8,5,2,0,0
season-0809,22/02/2009,Recreativo,Almeria,1,1,D,0,0,D,16,7,7,1,15,14,9,2,3,3,0,1
season-0809,22/02/2009,Valladolid,Malaga,1,3,A,0,2,A,22,8,16,5,17,10,9,3,3,2,0,0
season-0809,28/02/2009,Ath Bilbao,Sevilla,1,2,A,1,1,D,8,17,5,4,18,10,3,4,5,2,0,0
season-0809,28/02/2009,Espanol,Real Madrid,0,2,A,0,0,D,9,11,2,3,12,17,3,2,2,3,0,0
season-0809,01/03/2009,Almeria,Getafe,2,1,H,1,1,D,11,17,5,5,19,14,8,2,4,5,0,0
season-0809,01/03/2009,Ath Madrid,Barcelona,4,3,H,1,2,A,22,14,9,6,15,17,6,3,3,2,0,0
season-0809,01/03/2009,Betis,Villarreal,2,2,D,1,2,A,26,14,5,6,24,15,8,2,5,4,0,0
season-0809,01/03/2009,Malaga,Recreativo,0,2,A,0,0,D,16,10,4,5,17,23,12,4,2,5,1,0
season-0809,01/03/2009,Numancia,La Coruna,0,1,A,0,0,D,11,13,3,5,12,15,4,5,2,2,0,0
season-0809,01/03/2009,Santander,Osasuna,1,1,D,1,1,D,14,11,5,4,24,19,3,4,2,2,0,0
season-0809,01/03/2009,Sp Gijon,Mallorca,0,1,A,0,0,D,12,12,2,7,15,13,4,1,4,4,0,0
season-0809,01/03/2009,Valencia,Valladolid,1,2,A,0,2,A,13,9,4,2,18,13,5,3,3,3,0,1
season-0809,07/03/2009,Barcelona,Ath Bilbao,2,0,H,2,0,H,28,5,10,0,16,24,5,1,3,4,0,0
season-0809,07/03/2009,Real Madrid,Ath Madrid,1,1,D,0,1,A,19,18,5,4,21,16,12,4,2,1,0,0
season-0809,07/03/2009,Villarreal,Espanol,1,0,H,1,0,H,10,14,2,5,15,20,3,9,3,0,0,0
season-0809,08/03/2009,Getafe,Malaga,1,2,A,0,2,A,21,8,3,3,18,17,6,2,7,4,1,1
season-0809,08/03/2009,La Coruna,Santander,5,3,H,1,2,A,12,18,6,8,13,21,5,7,1,3,0,0
season-0809,08/03/2009,Mallorca,Betis,3,3,D,0,2,A,17,11,7,4,9,20,7,5,2,3,0,0
season-0809,08/03/2009,Numancia,Valencia,2,1,H,1,1,D,12,15,5,4,21,13,1,6,5,4,0,0
season-0809,08/03/2009,Osasuna,Sp Gijon,1,2,A,1,2,A,16,9,2,6,16,21,7,2,2,5,0,0
season-0809,08/03/2009,Recreativo,Valladolid,2,3,A,1,2,A,18,10,8,4,21,14,8,8,1,2,0,2
season-0809,08/03/2009,Sevilla,Almeria,2,1,H,1,0,H,15,11,10,5,19,13,4,3,3,2,0,0
season-0809,14/03/2009,Ath Bilbao,Real Madrid,2,5,A,2,2,D,13,25,8,9,17,27,10,1,7,4,2,0
season-0809,14/03/2009,Valencia,Recreativo,1,1,D,0,0,D,18,8,4,1,15,24,7,10,2,4,1,0
season-0809,15/03/2009,Almeria,Barcelona,0,2,A,0,0,D,5,17,1,7,11,10,5,5,4,0,0,0
season-0809,15/03/2009,Ath Madrid,Villarreal,3,2,H,0,1,A,32,6,14,4,28,15,12,2,5,2,0,1
season-0809,15/03/2009,Betis,Osasuna,0,0,D,0,0,D,22,5,5,0,10,24,6,3,3,4,0,0
season-0809,15/03/2009,Espanol,Mallorca,3,3,D,0,1,A,8,17,3,7,16,20,3,5,3,3,1,0
season-0809,15/03/2009,Malaga,Sevilla,2,2,D,2,0,H,4,21,2,9,22,16,1,5,3,1,1,0
season-0809,15/03/2009,Santander,Numancia,5,0,H,5,0,H,20,5,9,1,25,23,6,8,1,4,0,0
season-0809,15/03/2009,Sp Gijon,La Coruna,3,2,H,0,0,D,13,16,8,5,22,15,5,5,5,3,0,0
season-0809,15/03/2009,Valladolid,Getafe,1,0,H,0,0,D,16,8,6,1,12,13,17,4,2,1,0,1
season-0809,21/03/2009,Sevilla,Valladolid,4,1,H,2,1,H,16,8,7,2,15,19,9,2,2,4,0,0
season-0809,21/03/2009,Villarreal,Ath Bilbao,2,0,H,0,0,D,16,15,7,5,21,21,6,5,4,1,0,1
season-0809,22/03/2009,Barcelona,Malaga,6,0,H,4,0,H,27,10,14,3,9,15,10,7,2,3,0,0
season-0809,22/03/2009,Getafe,Recreativo,2,1,H,0,0,D,25,9,13,4,12,20,8,2,0,1,0,0
season-0809,22/03/2009,La Coruna,Betis,1,1,D,1,1,D,18,16,4,7,11,17,5,1,1,4,0,0
season-0809,22/03/2009,Mallorca,Ath Madrid,2,0,H,1,0,H,8,9,3,0,23,14,4,3,2,2,0,0
season-0809,22/03/2009,Numancia,Sp Gijon,2,1,H,1,0,H,13,9,6,3,22,22,9,3,2,3,1,1
season-0809,22/03/2009,Osasuna,Espanol,1,0,H,0,0,D,9,8,4,4,25,14,5,5,6,3,0,0
season-0809,22/03/2009,Real Madrid,Almeria,3,0,H,1,0,H,15,14,7,4,13,16,4,7,5,2,0,0
season-0809,22/03/2009,Santander,Valencia,0,1,A,0,0,D,19,7,8,2,17,20,9,6,4,2,0,1
season-0809,04/04/2009,Almeria,Villarreal,3,0,H,3,0,H,18,7,6,3,20,14,1,3,2,3,0,1
season-0809,04/04/2009,Ath Bilbao,Mallorca,2,1,H,1,0,H,9,18,3,1,29,22,0,0,6,3,0,0
season-0809,04/04/2009,Betis,Numancia,3,3,D,1,1,D,20,18,9,6,21,15,6,4,3,4,2,1
season-0809,04/04/2009,Malaga,Real Madrid,0,1,A,0,0,D,11,16,7,5,17,21,8,6,3,4,0,0
season-0809,04/04/2009,Recreativo,Sevilla,0,1,A,0,1,A,12,17,0,4,17,14,8,3,3,2,1,0
season-0809,04/04/2009,Valladolid,Barcelona,0,1,A,0,1,A,7,13,2,4,21,9,4,4,1,0,0,0
season-0809,05/04/2009,Ath Madrid,Osasuna,2,4,A,1,2,A,17,11,6,5,14,15,8,5,2,1,0,0
season-0809,05/04/2009,Espanol,La Coruna,3,1,H,2,1,H,12,11,6,5,20,17,5,3,2,1,0,0
season-0809,05/04/2009,Sp Gijon,Santander,0,2,A,0,0,D,15,5,12,3,18,16,9,2,2,4,0,0
season-0809,05/04/2009,Valencia,Getafe,4,1,H,2,0,H,16,18,8,5,26,14,3,3,1,3,0,1
season-0809,11/04/2009,Barcelona,Recreativo,2,0,H,1,0,H,16,7,6,4,12,14,15,4,0,1,0,0
season-0809,11/04/2009,Villarreal,Malaga,0,2,A,0,1,A,20,8,6,2,14,13,10,5,2,2,0,0
season-0809,12/04/2009,La Coruna,Ath Madrid,1,2,A,0,1,A,9,8,4,4,10,19,4,5,2,5,0,0
season-0809,12/04/2009,Mallorca,Almeria,2,0,H,0,0,D,8,5,6,3,7,6,1,0,5,1,0,1
season-0809,12/04/2009,Numancia,Espanol,0,0,D,0,0,D,9,18,4,7,32,18,4,7,5,2,0,0
season-0809,12/04/2009,Osasuna,Ath Bilbao,2,1,H,1,1,D,21,10,5,5,15,15,4,1,4,2,0,1
season-0809,12/04/2009,Real Madrid,Valladolid,2,0,H,1,0,H,20,17,6,9,15,15,2,5,3,1,0,0
season-0809,12/04/2009,Santander,Betis,2,3,A,2,2,D,14,14,3,5,21,20,10,7,3,5,1,0
season-0809,12/04/2009,Sevilla,Getafe,0,1,A,0,0,D,15,12,5,2,12,11,7,3,1,2,0,0
season-0809,12/04/2009,Sp Gijon,Valencia,2,3,A,1,1,D,16,5,7,3,19,11,11,3,5,3,0,0
season-0809,18/04/2009,Ath Bilbao,La Coruna,0,1,A,0,0,D,20,7,5,1,17,16,6,2,2,2,1,0
season-0809,18/04/2009,Ath Madrid,Numancia,3,0,H,0,0,D,24,5,9,1,13,11,10,1,3,2,0,0
season-0809,18/04/2009,Getafe,Barcelona,0,1,A,0,1,A,3,17,0,8,19,9,1,5,4,2,0,0
season-0809,18/04/2009,Malaga,Mallorca,1,1,D,0,0,D,8,18,3,8,9,15,5,4,0,3,0,0
season-0809,18/04/2009,Recreativo,Real Madrid,0,1,A,0,0,D,8,19,3,8,13,13,4,9,1,3,0,0
season-0809,19/04/2009,Almeria,Osasuna,2,1,H,0,0,D,23,10,9,5,15,17,16,0,3,4,0,0
season-0809,19/04/2009,Betis,Sp Gijon,2,0,H,1,0,H,14,13,6,2,16,21,3,5,1,4,1,1
season-0809,19/04/2009,Espanol,Santander,1,0,H,0,0,D,13,8,2,1,18,27,7,5,1,5,0,0
season-0809,19/04/2009,Valencia,Sevilla,3,1,H,1,1,D,21,12,7,3,21,22,5,12,7,8,0,1
season-0809,19/04/2009,Valladolid,Villarreal,0,0,D,0,0,D,11,10,3,2,8,13,10,3,1,0,1,0
season-0809,21/04/2009,Numancia,Ath Bilbao,1,2,A,1,1,D,14,10,2,4,22,10,2,4,3,1,1,1
season-0809,21/04/2009,Real Madrid,Getafe,3,2,H,1,1,D,18,12,6,4,20,15,6,4,6,4,1,0
season-0809,22/04/2009,Barcelona,Sevilla,4,0,H,2,0,H,28,6,7,2,11,17,9,2,2,2,0,0
season-0809,22/04/2009,Betis,Valencia,1,2,A,0,0,D,7,9,2,4,20,20,3,4,1,2,0,0
season-0809,22/04/2009,La Coruna,Almeria,2,0,H,0,0,D,17,16,5,2,17,13,5,5,2,1,0,0
season-0809,22/04/2009,Osasuna,Malaga,2,3,A,2,1,H,10,11,4,5,12,11,5,3,1,0,3,1
season-0809,23/04/2009,Mallorca,Valladolid,2,0,H,0,0,D,14,9,6,1,10,14,4,5,1,3,0,0
season-0809,23/04/2009,Santander,Ath Madrid,5,1,H,3,0,H,13,8,7,4,22,13,6,5,3,2,0,0
season-0809,23/04/2009,Sp Gijon,Espanol,0,3,A,0,1,A,12,8,4,3,16,22,5,2,2,0,1,0
season-0809,23/04/2009,Villarreal,Recreativo,2,1,H,1,1,D,9,7,2,1,18,14,8,4,4,4,0,0
season-0809,25/04/2009,Almeria,Numancia,2,1,H,2,0,H,15,15,4,5,14,7,11,8,1,2,0,0
season-0809,25/04/2009,Malaga,La Coruna,1,1,D,1,0,H,16,19,9,6,21,14,6,8,3,2,0,0
season-0809,25/04/2009,Valencia,Barcelona,2,2,D,2,1,H,10,14,5,6,21,9,5,9,5,2,0,0
season-0809,26/04/2009,Ath Bilbao,Santander,2,1,H,2,0,H,12,5,5,3,18,30,3,7,3,7,2,3
season-0809,26/04/2009,Ath Madrid,Sp Gijon,3,1,H,2,0,H,10,13,5,2,18,14,3,5,2,4,1,0
season-0809,26/04/2009,Espanol,Betis,2,0,H,1,0,H,17,13,6,3,10,16,4,9,1,1,0,0
season-0809,26/04/2009,Getafe,Villarreal,1,2,A,0,2,A,20,11,5,5,10,15,4,3,2,0,1,1
season-0809,26/04/2009,Recreativo,Mallorca,2,4,A,0,2,A,15,14,2,7,20,19,17,1,5,6,0,1
season-0809,26/04/2009,Sevilla,Real Madrid,2,4,A,1,1,D,11,12,5,6,19,18,4,1,4,2,0,0
season-0809,26/04/2009,Valladolid,Osasuna,0,0,D,0,0,D,7,14,3,1,15,11,8,7,2,2,0,0
season-0809,02/05/2009,Numancia,Malaga,2,0,H,1,0,H,14,11,5,3,24,18,3,5,4,3,1,0
season-0809,02/05/2009,Real Madrid,Barcelona,2,6,A,1,3,A,5,17,4,13,22,9,3,2,4,2,0,0
season-0809,02/05/2009,Villarreal,Sevilla,0,2,A,0,0,D,15,9,5,3,21,22,4,3,2,3,0,1
season-0809,03/05/2009,Betis,Ath Madrid,0,2,A,0,1,A,9,12,2,3,17,21,9,4,0,2,0,0
season-0809,03/05/2009,Espanol,Valencia,3,0,H,0,0,D,18,14,7,5,17,14,3,7,1,0,0,0
season-0809,03/05/2009,La Coruna,Valladolid,1,0,H,1,0,H,15,19,5,5,8,16,3,3,2,2,0,1
season-0809,03/05/2009,Mallorca,Getafe,2,1,H,1,0,H,11,19,6,3,24,14,3,10,2,3,0,0
season-0809,03/05/2009,Osasuna,Recreativo,1,2,A,1,0,H,11,20,2,9,16,17,7,2,1,2,1,0
season-0809,03/05/2009,Santander,Almeria,0,2,A,0,2,A,12,9,2,4,14,19,2,4,3,1,0,0
season-0809,03/05/2009,Sp Gijon,Ath Bilbao,1,1,D,0,0,D,22,15,6,5,17,14,5,3,4,1,0,0
season-0809,09/05/2009,Ath Bilbao,Betis,1,0,H,1,0,H,7,14,1,4,20,18,4,6,1,1,0,0
season-0809,09/05/2009,Sevilla,Mallorca,3,1,H,1,1,D,18,11,6,3,15,19,5,2,3,4,0,0
season-0809,09/05/2009,Valencia,Real Madrid,3,0,H,2,0,H,18,11,5,2,17,11,10,4,3,3,0,0
season-0809,10/05/2009,Almeria,Sp Gijon,3,1,H,1,1,D,11,22,7,5,24,7,4,1,4,2,0,0
season-0809,10/05/2009,Ath Madrid,Espanol,3,2,H,0,2,A,20,8,7,6,13,16,5,1,4,6,1,0
season-0809,10/05/2009,Barcelona,Villarreal,3,3,D,3,1,H,15,6,3,4,15,20,4,0,1,3,1,0
season-0809,10/05/2009,Getafe,Osasuna,3,0,H,1,0,H,10,8,7,2,13,23,1,5,2,6,1,1
season-0809,10/05/2009,Malaga,Santander,1,0,H,0,0,D,11,15,5,4,19,26,6,2,4,5,0,0
season-0809,10/05/2009,Recreativo,La Coruna,1,2,A,1,1,D,17,8,5,3,16,14,6,1,2,2,0,0
season-0809,10/05/2009,Valladolid,Numancia,0,0,D,0,0,D,13,9,5,2,16,15,8,2,1,3,0,0
season-0809,16/05/2009,La Coruna,Getafe,1,1,D,0,0,D,12,13,5,6,20,7,4,9,2,3,0,0
season-0809,16/05/2009,Osasuna,Sevilla,0,0,D,0,0,D,14,10,3,1,10,20,5,6,3,1,1,1
season-0809,16/05/2009,Villarreal,Real Madrid,3,2,H,1,0,H,13,11,8,5,19,21,4,4,2,3,0,0
season-0809,17/05/2009,Ath Madrid,Valencia,1,0,H,1,0,H,19,3,11,1,21,11,6,4,3,3,0,0
season-0809,17/05/2009,Betis,Almeria,2,0,H,1,0,H,15,11,7,1,24,13,3,5,5,2,0,1
season-0809,17/05/2009,Espanol,Ath Bilbao,1,0,H,0,0,D,10,9,2,4,19,24,2,2,3,4,0,0
season-0809,17/05/2009,Mallorca,Barcelona,2,1,H,0,1,A,16,17,7,10,16,20,8,7,1,2,0,0
season-0809,17/05/2009,Numancia,Recreativo,1,0,H,0,0,D,15,8,3,2,21,23,4,1,4,5,0,1
season-0809,17/05/2009,Santander,Valladolid,3,2,H,1,2,A,18,14,8,6,14,18,3,6,5,1,0,1
season-0809,17/05/2009,Sp Gijon,Malaga,2,1,H,1,1,D,23,6,10,2,22,19,10,5,3,3,0,0
season-0809,23/05/2009,Almeria,Espanol,0,3,A,0,1,A,14,13,11,8,23,14,3,6,4,1,0,0
season-0809,23/05/2009,Ath Bilbao,Ath Madrid,1,4,A,0,0,D,16,15,6,5,16,16,7,6,3,4,0,0
season-0809,23/05/2009,Barcelona,Osasuna,0,1,A,0,1,A,9,10,3,4,6,18,7,5,3,3,1,0
season-0809,23/05/2009,Getafe,Numancia,1,0,H,0,0,D,21,3,7,2,17,27,8,4,4,2,0,1
season-0809,23/05/2009,Malaga,Betis,1,1,D,0,1,A,11,10,6,4,11,12,2,3,1,2,0,0
season-0809,23/05/2009,Recreativo,Santander,0,1,A,0,0,D,4,9,1,1,10,4,4,3,2,1,0,0
season-0809,23/05/2009,Sevilla,La Coruna,1,0,H,0,0,D,17,8,5,2,16,17,11,2,0,2,0,0
season-0809,23/05/2009,Valladolid,Sp Gijon,1,2,A,0,1,A,14,7,6,5,14,15,12,2,2,3,0,0
season-0809,23/05/2009,Villarreal,Valencia,3,1,H,2,1,H,13,13,7,2,18,20,4,1,2,5,0,0
season-0809,24/05/2009,Real Madrid,Mallorca,1,3,A,1,1,D,15,15,5,6,14,11,4,6,4,2,0,0
season-0809,30/05/2009,Ath Madrid,Almeria,3,0,H,2,0,H,19,4,6,0,13,18,8,4,3,1,0,0
season-0809,30/05/2009,La Coruna,Barcelona,1,1,D,1,0,H,15,18,6,5,6,16,7,5,1,1,0,0
season-0809,30/05/2009,Mallorca,Villarreal,2,3,A,1,2,A,21,9,10,6,9,7,7,3,2,1,0,0
season-0809,30/05/2009,Valencia,Ath Bilbao,2,0,H,1,0,H,27,11,12,3,17,15,12,7,3,3,0,1
season-0809,31/05/2009,Betis,Valladolid,1,1,D,0,1,A,19,9,8,2,9,9,9,4,0,3,0,0
season-0809,31/05/2009,Espanol,Malaga,3,0,H,2,0,H,13,12,8,1,14,10,9,3,1,2,0,1
season-0809,31/05/2009,Numancia,Sevilla,0,2,A,0,0,D,9,23,2,7,14,12,5,8,3,1,0,0
season-0809,31/05/2009,Osasuna,Real Madrid,2,1,H,1,1,D,20,12,7,4,20,22,7,4,2,1,0,2
season-0809,31/05/2009,Santander,Getafe,1,1,D,1,1,D,9,9,2,4,27,13,3,4,6,3,0,0
season-0809,31/05/2009,Sp Gijon,Recreativo,2,1,H,0,1,A,22,4,9,2,29,14,7,0,3,2,0,0
season-0910,29/08/2009,Real Madrid,La Coruna,3,2,H,2,1,H,28,9,11,3,18,12,10,3,2,2,0,0
season-0910,29/08/2009,Zaragoza,Tenerife,1,0,H,0,0,D,17,16,8,2,16,17,7,8,1,4,0,0
season-0910,30/08/2009,Almeria,Valladolid,0,0,D,0,0,D,20,7,5,1,9,11,12,2,2,2,0,1
season-0910,30/08/2009,Ath Bilbao,Espanol,1,0,H,0,0,D,14,8,4,1,11,18,6,3,2,6,0,0
season-0910,30/08/2009,Malaga,Ath Madrid,3,0,H,1,0,H,8,16,4,3,16,8,4,5,4,4,0,0
season-0910,30/08/2009,Mallorca,Xerez,2,0,H,0,0,D,10,7,3,3,14,13,6,6,3,1,0,2
season-0910,30/08/2009,Osasuna,Villarreal,1,1,D,1,1,D,7,11,2,7,18,14,4,14,2,2,0,0
season-0910,30/08/2009,Santander,Getafe,1,4,A,1,3,A,4,9,3,6,14,10,4,5,2,3,0,0
season-0910,30/08/2009,Valencia,Sevilla,2,0,H,0,0,D,8,3,6,1,20,14,7,0,1,2,0,1
season-0910,31/08/2009,Barcelona,Sp Gijon,3,0,H,2,0,H,20,9,9,5,10,12,9,7,0,2,0,0
season-0910,12/09/2009,Ath Madrid,Santander,1,1,D,1,1,D,23,8,10,3,13,20,7,2,1,2,0,1
season-0910,12/09/2009,Espanol,Real Madrid,0,3,A,0,1,A,12,17,3,6,17,17,4,6,2,2,0,0
season-0910,12/09/2009,Getafe,Barcelona,0,2,A,0,0,D,19,14,3,9,15,19,2,5,3,0,0,0
season-0910,12/09/2009,Sevilla,Zaragoza,4,1,H,2,1,H,19,10,8,2,24,20,5,2,3,3,0,0
season-0910,13/09/2009,La Coruna,Malaga,1,0,H,0,0,D,15,11,4,2,16,10,4,4,2,5,0,0
season-0910,13/09/2009,Sp Gijon,Almeria,1,0,H,1,0,H,16,7,4,0,20,20,2,3,3,4,0,0
season-0910,13/09/2009,Tenerife,Osasuna,2,1,H,0,0,D,16,7,5,3,17,16,5,6,1,3,0,2
season-0910,13/09/2009,Valladolid,Valencia,2,4,A,1,3,A,14,15,9,6,10,15,2,3,1,2,0,0
season-0910,13/09/2009,Villarreal,Mallorca,1,1,D,0,0,D,15,8,5,4,15,24,5,3,1,2,0,0
season-0910,13/09/2009,Xerez,Ath Bilbao,0,1,A,0,1,A,17,15,4,5,14,17,7,3,4,3,1,0
season-0910,19/09/2009,Barcelona,Ath Madrid,5,2,H,4,1,H,8,14,6,4,8,17,7,8,1,3,0,0
season-0910,19/09/2009,La Coruna,Espanol,2,3,A,1,2,A,9,11,4,6,11,16,4,5,1,3,0,0
season-0910,19/09/2009,Malaga,Santander,1,2,A,0,1,A,20,7,6,3,17,25,6,0,3,5,0,0
season-0910,19/09/2009,Mallorca,Tenerife,4,0,H,1,0,H,16,10,9,2,19,15,3,5,1,2,0,2
season-0910,19/09/2009,Osasuna,Sevilla,0,2,A,0,1,A,11,10,3,4,13,18,9,9,4,4,1,0
season-0910,20/09/2009,Almeria,Getafe,1,0,H,0,0,D,11,23,3,11,19,13,4,12,4,3,0,0
season-0910,20/09/2009,Ath Bilbao,Villarreal,3,2,H,2,0,H,20,11,9,6,21,19,8,3,2,5,0,0
season-0910,20/09/2009,Real Madrid,Xerez,5,0,H,1,0,H,23,11,13,3,13,11,7,7,0,1,0,0
season-0910,20/09/2009,Valencia,Sp Gijon,2,2,D,1,1,D,25,6,10,5,21,11,8,1,4,2,0,1
season-0910,20/09/2009,Zaragoza,Valladolid,1,2,A,1,1,D,18,9,5,4,14,18,11,2,0,2,0,0
season-0910,22/09/2009,Santander,Barcelona,1,4,A,0,3,A,4,20,2,6,10,10,2,3,4,1,0,0
season-0910,22/09/2009,Sevilla,Mallorca,2,0,H,2,0,H,10,8,6,4,24,21,4,5,1,1,0,0
season-0910,23/09/2009,Ath Madrid,Almeria,2,2,D,1,1,D,24,12,9,7,24,13,7,7,3,2,0,0
season-0910,23/09/2009,Espanol,Malaga,2,1,H,0,1,A,12,15,5,9,14,13,11,7,2,4,0,0
season-0910,23/09/2009,Getafe,Valencia,3,1,H,2,1,H,16,8,6,2,4,16,4,10,2,4,0,0
season-0910,23/09/2009,Tenerife,Ath Bilbao,1,0,H,0,0,D,21,5,8,3,24,21,8,2,3,6,0,0
season-0910,23/09/2009,Valladolid,Osasuna,1,2,A,0,1,A,10,10,1,3,23,15,4,3,3,3,2,0
season-0910,23/09/2009,Villarreal,Real Madrid,0,2,A,0,1,A,10,17,4,6,23,20,4,5,2,3,1,0
season-0910,23/09/2009,Xerez,La Coruna,0,3,A,0,1,A,10,13,3,3,10,16,5,8,1,1,0,0
season-0910,24/09/2009,Sp Gijon,Zaragoza,1,1,D,1,0,H,13,13,5,5,12,19,5,8,2,2,0,0
season-0910,26/09/2009,Ath Bilbao,Sevilla,0,4,A,0,3,A,13,16,3,8,21,13,4,3,2,2,1,0
season-0910,26/09/2009,Malaga,Barcelona,0,2,A,0,1,A,3,11,0,6,16,17,3,1,3,3,1,0
season-0910,26/09/2009,Real Madrid,Tenerife,3,0,H,0,0,D,18,20,7,7,15,22,5,8,1,5,0,0
season-0910,26/09/2009,Valencia,Ath Madrid,2,2,D,2,1,H,15,15,7,3,15,10,13,5,2,1,0,0
season-0910,27/09/2009,Almeria,Santander,2,2,D,1,0,H,13,13,4,6,14,19,7,4,3,2,0,0
season-0910,27/09/2009,Espanol,Xerez,0,0,D,0,0,D,16,4,3,1,12,10,10,2,1,1,0,0
season-0910,27/09/2009,La Coruna,Villarreal,1,0,H,1,0,H,12,13,7,7,23,17,3,9,1,3,0,0
season-0910,27/09/2009,Mallorca,Valladolid,3,0,H,1,0,H,13,6,8,0,17,19,9,5,0,0,0,0
season-0910,27/09/2009,Osasuna,Sp Gijon,1,0,H,0,0,D,12,9,2,0,14,18,5,1,1,3,0,0
season-0910,27/09/2009,Zaragoza,Getafe,3,0,H,2,0,H,19,12,10,4,15,8,5,3,2,2,0,0
season-0910,03/10/2009,Ath Madrid,Zaragoza,2,1,H,1,0,H,16,14,6,4,17,14,6,12,6,3,0,0
season-0910,03/10/2009,Barcelona,Almeria,1,0,H,1,0,H,17,0,7,0,18,14,10,3,3,3,0,0
season-0910,03/10/2009,Tenerife,La Coruna,0,1,A,0,0,D,17,11,4,5,20,13,6,9,2,1,0,0
season-0910,04/10/2009,Getafe,Osasuna,2,1,H,0,0,D,14,13,7,2,16,19,5,5,2,2,0,0
season-0910,04/10/2009,Santander,Valencia,0,1,A,0,0,D,18,7,6,2,21,20,6,1,1,3,0,0
season-0910,04/10/2009,Sevilla,Real Madrid,2,1,H,1,0,H,24,17,10,3,20,9,14,6,4,3,0,0
season-0910,04/10/2009,Sp Gijon,Mallorca,4,1,H,0,1,A,19,8,8,2,9,14,3,4,2,1,0,0
season-0910,04/10/2009,Valladolid,Ath Bilbao,2,2,D,0,1,A,19,9,4,3,15,9,14,5,3,4,2,1
season-0910,04/10/2009,Villarreal,Espanol,0,0,D,0,0,D,15,5,6,0,13,23,14,1,3,3,0,1
season-0910,04/10/2009,Xerez,Malaga,1,1,D,0,0,D,6,18,3,4,14,22,4,8,3,2,0,1
season-0910,17/10/2009,La Coruna,Sevilla,1,0,H,1,0,H,9,10,2,1,10,19,3,5,0,1,0,0
season-0910,17/10/2009,Real Madrid,Valladolid,4,2,H,3,1,H,19,19,6,8,11,16,6,12,2,2,0,0
season-0910,17/10/2009,Valencia,Barcelona,0,0,D,0,0,D,13,12,4,3,15,11,5,6,4,2,0,0
season-0910,18/10/2009,Ath Bilbao,Sp Gijon,1,2,A,0,0,D,17,9,2,3,16,21,5,3,4,3,0,0
season-0910,18/10/2009,Espanol,Tenerife,2,1,H,1,1,D,15,8,7,4,11,14,5,2,2,4,0,0
season-0910,18/10/2009,Malaga,Almeria,1,2,A,0,2,A,16,18,5,7,23,18,6,3,4,3,0,0
season-0910,18/10/2009,Mallorca,Getafe,3,1,H,1,0,H,14,14,8,4,26,24,7,5,3,3,0,0
season-0910,18/10/2009,Osasuna,Ath Madrid,3,0,H,3,0,H,14,20,6,5,19,18,8,7,1,3,0,0
season-0910,18/10/2009,Xerez,Villarreal,2,1,H,1,1,D,11,13,3,6,16,14,3,4,2,3,0,1
season-0910,18/10/2009,Zaragoza,Santander,2,2,D,2,0,H,17,14,4,3,11,13,6,7,2,3,1,0
season-0910,24/10/2009,Ath Madrid,Mallorca,1,1,D,0,0,D,25,8,6,2,15,25,11,3,0,3,0,2
season-0910,24/10/2009,Sevilla,Espanol,0,0,D,0,0,D,28,8,8,1,13,19,11,0,2,5,0,1
season-0910,24/10/2009,Sp Gijon,Real Madrid,0,0,D,0,0,D,10,13,2,5,20,10,3,7,2,4,0,0
season-0910,25/10/2009,Almeria,Valencia,0,3,A,0,0,D,9,18,2,7,24,18,4,6,3,4,1,0
season-0910,25/10/2009,Barcelona,Zaragoza,6,1,H,3,0,H,17,7,13,5,9,14,6,1,0,2,0,0
season-0910,25/10/2009,Getafe,Ath Bilbao,2,0,H,0,0,D,21,9,10,4,17,15,13,2,2,2,0,2
season-0910,25/10/2009,Santander,Osasuna,1,1,D,0,0,D,12,5,4,2,21,20,6,5,1,5,0,0
